,total_costs_regret,nr_uncovered_DPs_regret,total_uncovered_demand_regret,max_distr_time_regret,max_distr_time_sigN,nr_uncovered_DPs_sigN,total_costs_sigN,total_uncovered_demand_sigN
7,967452.8899597496,6.0,5339.3362361960535,30396.91844329102,494940423.6344792,116.83450695955145,132821461716.56085,12460052.357095083
8,295305.89272278245,6.0,6136.438231303873,53624.539926668745,848997066.0123056,93.11202638869321,44425413480.49151,13576262.155449316
9,1610995.1867304854,3.0,2196.5285041425414,64426.53725461471,1025639525.5996096,94.74835599077021,272996401848.77942,7507353.628023123
11,245254.72045270342,8.0,6136.438231303873,53754.225941877026,851096692.0252302,99.78246320884719,34938396738.90564,14360714.983083682
12,1578757.1473308252,2.0,3994.300488865525,64426.53725461471,1025639525.5996096,93.93363212386362,286440225023.02045,9983229.372818625
14,13838.925194106763,9.0,6602.405975398389,64426.53725461471,1025639525.5996096,106.82764496186277,26354549634.27105,16539150.094708484
15,168520.81767672434,9.0,6498.414981214948,64426.53725461471,1025639525.5996096,105.01608382819187,34162400532.69262,15830432.335943136
19,152840.18116346828,8.0,6424.5706053951,13007.906007689424,218596524.43813396,115.16843350345324,36198735509.94732,16274148.039661411
