,total_costs,nr_uncovered_DPs,total_uncovered_demand,max_distr_time
3,1049655.9919721265,14.0,2977.5963902455333,57150.213922502146
8,1169654.2766414229,10.0,1769.1092273264949,57150.213922502146
11,1230101.9073015654,8.0,692.9510410933872,57150.213922502146
13,1124455.9862007168,12.0,1901.4382040124256,57150.213922502146
19,1080116.9341929087,13.0,2871.7796510598364,27791.53349365291
