,total_costs,nr_uncovered_DPs,total_uncovered_demand,max_distr_time
3,988429.8308737492,13.0,2769.16430886118,46290.56784183566
7,1101472.0537530542,17.0,11591.803183185604,32406.421894272426
9,927116.5232069097,21.0,12628.100720938874,46290.56784183566
13,1725629.838429244,13.0,2087.6141907417114,46290.56784183566
15,935826.1271138635,20.0,12207.586057685488,46290.56784183566
