,total_costs_regret,nr_uncovered_DPs_regret,total_uncovered_demand_regret,max_distr_time_regret,max_distr_time_sigN,nr_uncovered_DPs_sigN,total_costs_sigN,total_uncovered_demand_sigN
3,145210.15556043276,6.0,2999.0856456443944,56235.52807810941,852570528.0854636,101.42819564720608,427819311660.8748,11601835.553030504
7,2527398.202021504,5.0,15006.971687731173,32990.19360707225,496207428.885485,168.47185720557127,1636065871537.1064,54893379.731480144
8,1813801.0529023896,7.0,15547.744610590595,56106.553755957684,850466978.6287372,164.5671986628854,1219127557556.3599,60052989.743858784
19,1839598.6728995645,7.0,15547.744610590595,11572.73182044991,239658269.25910932,181.78862793243397,1244711659879.0134,62807298.331179276
