,total_costs,nr_uncovered_DPs,total_uncovered_demand,max_distr_time
7,401513.6759647063,19.0,5979.28286160648,58540.93682620135
9,634540.5930641186,17.0,4199.905287296107,77261.09049444436
12,768954.3995984356,14.0,3098.0863596254203,77261.09049444436
13,259878.17724953106,21.0,5970.440382878545,77261.09049444436
14,185872.4055040479,23.0,7056.153582741168,77261.09049444436
15,224334.22826092388,22.0,6631.286401828946,77261.09049444436
19,223314.0756750929,22.0,6922.001781332203,51214.83364
