,total_costs_regret,nr_uncovered_DPs_regret,total_uncovered_demand_regret,max_distr_time_regret,max_distr_time_sigN,nr_uncovered_DPs_sigN,total_costs_sigN,total_uncovered_demand_sigN
3,194647.3286360502,9.0,7154.101079438089,20804.61488463491,224121657.64425498,115.1322466303174,38203697163.814026,16723351.28474661
7,2636723.7511168458,6.0,16351.684294412662,7861.728285705562,119800208.14555879,203.4293319325793,650773258681.5619,64517607.26475439
9,3258056.1625794834,5.0,14065.348799474606,20804.61488463491,237835372.8438661,175.45647087545078,911306940229.1807,51865114.31335541
11,1987230.000381802,8.0,17374.71292081678,20804.61488463491,223108604.28026164,195.6417280762651,434243923281.7107,69314242.92633247
12,3017639.143349917,6.0,15974.13327696608,20804.61488463491,239827704.927587,172.6520414315996,966244350963.1118,57563438.283651054
15,1898011.380615414,9.0,17648.521679832636,20804.61488463491,222870065.7527852,199.34379161398124,424192126288.0501,72080794.76783568
