,total_costs,nr_uncovered_DPs,total_uncovered_demand,max_distr_time
1,76788.09318220253,27.0,8482.976663268311,90405.99957290296
7,275012.7155509379,23.0,7446.415471426437,57150.213922502146
8,178032.29556277252,23.0,7377.650028094065,75425.6438148943
9,595822.8736996606,21.0,5268.950920864725,90405.99957290296
11,240966.7108614148,21.0,6310.238759841361,75527.60888064088
12,743276.7393287116,18.0,4057.538344942208,90405.99957290296
13,144548.9541063967,25.0,7415.565395015607,83918.66726055638
19,103685.739843623,26.0,8365.41194363221,53089.38381848
