,total_costs_regret,nr_uncovered_DPs_regret,total_uncovered_demand_regret,max_distr_time_regret,max_distr_time_sigN,nr_uncovered_DPs_sigN,total_costs_sigN,total_uncovered_demand_sigN
3,180886.59407829438,6.0,5176.069262349036,16126.327588206637,217933221.02635747,89.99909750178203,15339353172.482336,22265528.79052813
11,2785286.430132483,6.0,21275.872671273344,8264.42763848431,211751355.62039444,195.12145357348425,567186010043.3546,77823170.85383041
12,1304444.6322750186,8.0,24329.14599482195,19576.840487353264,177276620.66647467,119.55165434674389,145496006180.653,95196408.91551623
13,2748464.073486979,6.0,22198.099506787014,2625.2525528907136,260881467.9116317,198.0951151469268,486793678416.24097,72972858.23684216
14,189351.1090595552,6.0,4733.366297144614,15371.116537214111,212275721.37051493,90.42421204387495,16031878386.797039,21987961.49187957
