,total_costs,nr_uncovered_DPs,total_uncovered_demand,max_distr_time
7,400609.1585096283,20.0,5847.410765165012,57150.213922502146
9,738572.0770794848,18.0,3591.5127944962933,83918.66726055638
12,895148.2399654525,15.0,2348.676225887404,83918.66726055638
14,197838.21864266123,24.0,6883.971957006888,83918.66726055638
19,229282.18280231341,23.0,6766.407237370788,46290.56784183566
