,total_costs,nr_uncovered_DPs,total_uncovered_demand,max_distr_time
3,162844.806460589,24.0,7412.100138611411,46290.56784183566
7,367280.0555344874,20.0,6375.913423737802,40258.17373048444
9,705069.8259251529,18.0,4120.931138207794,46290.56784183566
11,251845.05081046736,20.0,6227.310754336673,46290.56784183566
12,859978.0335280005,15.0,2887.8215310557243,46290.56784183566
15,226422.47075593943,23.0,6758.075109377296,46290.56784183566
