,total_costs,nr_uncovered_DPs,total_uncovered_demand,max_distr_time
3,217401.4917733011,21.0,6539.071265026287,75527.60888064088
7,421932.8955892736,17.0,5502.51007318441,57150.213922502146
8,235394.4705561621,21.0,6539.071265026287,75425.6438148943
9,777960.3038786721,15.0,3163.7949699679957,75527.60888064088
12,946648.9004271048,12.0,1875.4032879570696,75527.60888064088
19,250605.9198819588,20.0,6421.506545390186,46290.56784183566
