,total_costs_regret,nr_uncovered_DPs_regret,total_uncovered_demand_regret,max_distr_time_regret,max_distr_time_sigN,nr_uncovered_DPs_sigN,total_costs_sigN,total_uncovered_demand_sigN
3,0.0,10.0,7355.201307536952,24547.755689846206,202662205.03399915,90.37563404391,10690392218.116442,20617609.781374596
8,436138.05799879314,7.0,6077.974803770085,24547.755689846206,202662205.03399915,101.19272652174114,36120363491.76417,16728464.513902776
9,1607704.8905212043,3.0,2340.06540136844,0.0,243303750.7653015,105.80986511583419,215151076279.25516,10989959.937685128
11,575503.0222700132,6.0,5862.1092934781955,17515.177418799365,168612540.0674195,104.21747192329475,43464719777.89924,15727573.444811476
12,1560268.1484168423,2.0,3423.263798815704,0.0,243303750.7653015,106.78968091287491,225693198331.89737,13592053.060625048
13,467568.6869098719,8.0,5941.3731816308955,9336.933645748912,219396227.20686716,115.44795885422903,34515513506.17626,16083171.176491642
15,321177.0737064861,8.0,6626.350197473548,24547.755689846206,202662205.03399915,103.81541095721614,27235022912.19777,18961332.016275603
