,total_costs,nr_uncovered_DPs,total_uncovered_demand,max_distr_time
7,942563.202403016,17.0,4320.96650775795,57150.213922502146
8,848661.8036636015,17.0,4226.679307578694,75425.6438148943
11,910893.9045265622,15.0,3157.5278718298523,75527.60888064088
13,812242.4648150031,19.0,4288.376263850983,83918.66726055638
16,742309.2115276492,21.0,5357.527699599825,90405.99957290296
19,771236.2266957011,20.0,5239.962979963724,46290.56784183566
