,total_costs,nr_uncovered_DPs,total_uncovered_demand,max_distr_time
3,187008.97945598565,22.0,7127.970713659803,53089.38381848
7,391440.203566332,18.0,6091.673175906533,53089.38381848
9,709726.600988877,16.0,3927.056006186771,46290.56784183566
12,849618.5530690659,13.0,2763.078046095681,46290.56784183566
13,261984.800218467,20.0,6052.260287316767,46290.56784183566
15,225203.8336129064,21.0,6712.945912744823,53089.38381848
