,total_costs,nr_uncovered_DPs,total_uncovered_demand,max_distr_time
3,953484.8995633136,17.0,4025.639130597252,46290.56784183566
7,1157979.1479208295,13.0,2989.2173119551007,27791.53349365291
8,1073483.1842326096,13.0,2817.151967678212,46290.56784183566
11,1133720.9067939508,11.0,1742.337955966399,46290.56784183566
13,1028154.8644492448,15.0,2950.825118885441,46290.56784183566
