,total_costs,nr_uncovered_DPs,total_uncovered_demand,max_distr_time
3,432723.506451385,16.0,5044.558792279839,47050.60098116
9,1668090.6705455028,12.0,2209.8819688807835,38833.099642303074
12,1829219.7253131948,9.0,970.2267108705782,32247.434887170337
13,1083337.3148170323,18.0,5452.959365741219,40028.05018504
