,total_costs,nr_uncovered_DPs,total_uncovered_demand,max_distr_time
7,1132635.8310220044,14.0,3082.5850775524723,57150.213922502146
8,1042654.4552276393,14.0,2955.775112173149,75425.6438148943
11,1103893.2093633686,12.0,1885.2057819201254,75527.60888064088
13,1002425.5336455414,16.0,3048.5769391413323,83918.66726055638
16,932382.5352208443,18.0,4119.146269394349,90405.99957290296
19,961308.8553146891,17.0,4001.581549758248,46290.56784183566
