,total_costs,nr_uncovered_DPs,total_uncovered_demand,max_distr_time
7,439793.6296884073,17.0,5549.694649045066,57150.213922502146
9,808120.1855737966,15.0,3158.6287429817403,75425.6438148943
11,229918.14909410253,21.0,6586.255840886941,75425.6438148943
12,977410.9522416446,12.0,1863.8613206982955,75425.6438148943
19,268466.6539810925,20.0,6468.69112125084,46290.56784183566
