,total_costs,nr_uncovered_DPs,total_uncovered_demand,max_distr_time
3,931059.8813259639,14.0,2962.1336160685823,46290.56784183566
7,1839020.3447382175,12.0,2331.1277214270012,38807.694056894376
12,1820634.9173553013,13.0,2088.690804450598,46290.56784183566
