,total_costs_regret,nr_uncovered_DPs_regret,total_uncovered_demand_regret,max_distr_time_regret,max_distr_time_sigN,nr_uncovered_DPs_sigN,total_costs_sigN,total_uncovered_demand_sigN
3,7143.732528567954,10.0,7104.7791981119135,58434.3977084086,1042670261.0259789,92.29794438519811,17865702376.405308,18783802.20442912
7,878815.5275781676,6.0,5599.671866632427,24281.52261213847,384783738.03141415,112.55341121479977,111519028666.73787,14460082.430714292
8,250610.720346977,10.0,6686.5129843410505,47023.28207013537,849759133.361163,88.1003383903486,26445436402.505264,16463719.959239483
9,1804200.9838059354,3.0,1936.1016089649784,58434.3977084086,1042670261.0259789,106.68055161425843,268943514677.0225,9866519.86073699
12,1440960.3604869808,2.0,3836.4141427954437,58434.3977084086,1042670261.0259789,107.4816944056324,266292544956.2639,12339022.95580635
13,293834.7296124539,8.0,6204.597364540736,57591.91423964616,1028404744.9388877,105.3282436793818,34681689732.580124,15119260.476817382
19,139606.24412967975,8.0,7072.355032243819,11265.288351926109,200421319.9397911,103.72031051396534,24656456036.259064,18490735.762249336
