,total_costs_regret,nr_uncovered_DPs_regret,total_uncovered_demand_regret,max_distr_time_regret,max_distr_time_sigN,nr_uncovered_DPs_sigN,total_costs_sigN,total_uncovered_demand_sigN
7,738600.0974187622,6.0,6431.328626945724,15197.386583330466,147002459.56749922,114.97914592586204,117861618401.00304,12107154.510615654
9,1735466.033750723,3.0,2006.8781349320525,12476.076895348968,183498280.80987477,102.87260473525303,357599610017.062,6580634.639564814
12,1582639.8841864518,2.0,2959.980393087113,12476.076895348968,183498280.80987477,104.60775541588556,384124781729.523,9308641.666373495
13,3991.5880213429336,9.0,7863.43705773211,12476.076895348968,167858893.04761335,107.62806468159357,36427642189.73738,13671831.571628341
