,total_costs,nr_uncovered_DPs,total_uncovered_demand,max_distr_time
3,190950.40877132473,22.0,7186.152118104505,53089.38381848
7,395447.2107017521,18.0,6149.730299462353,53089.38381848
9,715027.1052095137,16.0,3978.5140375657793,46290.56784183566
12,858963.8667794701,13.0,2789.1972023495546,46290.56784183566
13,265308.07975855126,20.0,6115.9739932582925,46290.56784183566
15,228714.2241384677,21.0,6775.739382731874,53089.38381848
