,total_costs,nr_uncovered_DPs,total_uncovered_demand,max_distr_time
7,1165538.12353507,12.0,1992.773532656167,57150.213922502146
8,1014673.9673011634,13.0,2543.6079424187083,75425.6438148943
13,1003329.9268041394,15.0,2369.9084453408905,83918.66726055638
14,961825.1803193766,16.0,3029.3347244980378,84595.6926066957
19,994211.1478277553,15.0,2911.770004861937,46290.56784183566
