,total_costs,nr_uncovered_DPs,total_uncovered_demand,max_distr_time
3,181480.74260771807,24.0,7280.6609728072945,53089.38381848
7,385914.37191607675,20.0,6244.474257933687,53089.38381848
8,241604.98924501505,21.0,6747.401658484672,53089.38381848
9,704916.3289705109,18.0,4076.228192880051,46290.56784183566
12,847803.4198228032,15.0,2893.979674418366,46290.56784183566
13,224776.52601098246,23.0,6620.591378756575,46290.56784183566
