,total_costs,nr_uncovered_DPs,total_uncovered_demand,max_distr_time
7,394830.11747576855,18.0,6145.445539674551,53731.111013559996
9,714156.7257772369,16.0,3975.5152496630144,46290.56784183566
12,857634.0059115981,13.0,2789.2721455284864,46290.56784183566
13,263780.33968953846,20.0,6111.352885320537,46290.56784183566
14,191148.83160906445,22.0,7181.867358316702,53089.38381848
15,228128.64016892726,21.0,6771.156727529657,53731.111013559996
