,total_costs,nr_uncovered_DPs,total_uncovered_demand,max_distr_time
3,849963.3383792761,18.0,4196.148625352285,46290.56784183566
7,1718876.244673346,16.0,3568.635531879303,35049.84348583486
11,1600340.0963576462,16.0,3455.8602261270717,46290.56784183566
12,1709542.226876044,17.0,3280.5359967238237,46290.56784183566
15,1578037.0992191941,19.0,3950.4878266499545,46290.56784183566
