,total_costs,nr_uncovered_DPs,total_uncovered_demand,max_distr_time
7,1177761.8706469394,12.0,1937.990618908254,57150.213922502146
8,1079393.9062158337,12.0,1886.8322484342789,75425.6438148943
11,1053918.0559739915,12.0,1886.8322484342789,75527.60888064088
14,974992.0302920806,16.0,2974.5518107501284,83918.66726055638
15,1033034.1856465312,15.0,2357.3915949198235,83918.66726055638
19,1006434.8949396246,15.0,2856.987091114028,46290.56784183566
