,total_costs,nr_uncovered_DPs,total_uncovered_demand,max_distr_time
7,439348.63491095515,17.0,5337.365387596525,57150.213922502146
9,776928.5807067154,15.0,3083.3860376413413,75425.6438148943
11,229492.70216750522,21.0,6373.926579438401,75425.6438148943
12,931613.4140299193,12.0,1851.7480425606373,75425.6438148943
19,268021.6592036404,20.0,6256.3618598023,46290.56784183566
