,total_costs,nr_uncovered_DPs,total_uncovered_demand,max_distr_time
3,977296.7083781693,14.0,3038.3429901232375,46290.56784183566
7,1886662.0419798216,12.0,2410.321744942463,38858.564762487425
12,1877226.5418737072,13.0,2121.4847100071893,46290.56784183566
