,total_costs_regret,nr_uncovered_DPs_regret,total_uncovered_demand_regret,max_distr_time_regret,max_distr_time_sigN,nr_uncovered_DPs_sigN,total_costs_sigN,total_uncovered_demand_sigN
3,147140.5194337204,9.0,7299.498648277651,16611.100911680598,99656180.12862638,122.1962178974821,107594137955.5315,12461578.661159892
9,3018568.313819068,5.0,13700.30656808849,2918.047539895051,85642829.29333292,167.7689706839088,1314166282779.7725,42427176.950244494
11,1557308.7541687419,8.0,14399.255226904588,16611.100911680598,98569921.76142928,197.36194367375566,598903092141.5719,62374028.65754302
12,2868467.83211039,6.0,14569.5558542529,220.4594126711454,74159199.82819693,163.01372340634643,1377299073298.9995,48827499.196549505
15,1499602.3500163993,9.0,14994.774940145868,16611.100911680598,98569921.76142928,204.31260429489373,595167478176.8389,64524727.18041077
