,total_costs_regret,nr_uncovered_DPs_regret,total_uncovered_demand_regret,max_distr_time_regret,max_distr_time_sigN,nr_uncovered_DPs_sigN,total_costs_sigN,total_uncovered_demand_sigN
3,159338.64558327617,4.0,1938.5972050458986,37979.82052666306,353409495.3277959,92.22313275276305,637124173191.4354,7114911.471584306
19,1582518.949040291,7.0,14788.457312289724,0.0,62440373.42594714,162.86909129620628,1566538455011.5405,47321284.007213116
