,total_costs,nr_uncovered_DPs,total_uncovered_demand,max_distr_time
3,348204.928925146,19.0,6155.107088829242,57150.213922502146
9,872280.5019925687,13.0,2947.4690082905163,57150.213922502146
12,1016217.2635625252,10.0,1758.1521730742897,57150.213922502146
13,422796.703197969,17.0,5082.027287881345,57150.213922502146
15,386266.66782010836,18.0,5741.877719251806,57150.213922502146
19,378667.30134807323,18.0,6049.290349643545,53089.38381848
