,total_costs_regret,nr_uncovered_DPs_regret,total_uncovered_demand_regret,max_distr_time_regret,max_distr_time_sigN,nr_uncovered_DPs_sigN,total_costs_sigN,total_uncovered_demand_sigN
7,826257.965850173,6.0,5642.579973605993,27691.610221633484,353400455.32048887,103.67810395198222,135923810680.82817,10285132.263010632
9,1497014.5086374003,3.0,2066.493585387081,49271.32022145123,614546425.20667,85.98724537394874,353668398754.8171,5369873.516925031
11,36763.21756036641,9.0,7580.255258212052,49271.32022145123,614546425.20667,86.66801050903945,35614923516.499306,13021359.865817726
12,1672045.9630645998,2.0,3438.0612845470787,49271.32022145123,614546425.20667,89.1133872006287,379771181330.1712,8045101.30107163
19,107096.26634832693,8.0,7384.629380348993,7987.007404826887,168797108.91274276,101.31627682844895,45788757023.43105,13434626.031084642
