,total_costs,nr_uncovered_DPs,total_uncovered_demand,max_distr_time
3,760751.1485017942,20.0,5268.529890437643,46290.56784183566
7,965217.3830110192,16.0,4232.232352684374,29411.619608945126
8,880749.4331710902,16.0,4060.0427275185993,46290.56784183566
11,941426.2983777386,14.0,2982.4396206713554,46290.56784183566
13,835681.2047495797,18.0,4190.926783590396,46290.56784183566
