,total_costs_regret,nr_uncovered_DPs_regret,total_uncovered_demand_regret,max_distr_time_regret,max_distr_time_sigN,nr_uncovered_DPs_sigN,total_costs_sigN,total_uncovered_demand_sigN
3,77382.23565742988,9.0,6589.397902910943,18680.26609986328,168776886.07936633,104.1495348442396,36400275635.684135,15399822.5620159
7,2673895.7275591064,6.0,17456.41681397185,16382.570392762726,178786000.12940454,201.74369431050062,699001972276.0817,65099827.30079587
9,3398371.9225029163,5.0,15153.214216474506,18680.26609986328,234158646.27667516,183.0516028764282,1027720536229.6567,53467891.860229924
12,3106334.933331069,6.0,17328.244599204427,18680.26609986328,240850263.2526115,181.7973299142485,1023972908133.0282,59396298.6328772
