,total_costs,nr_uncovered_DPs,total_uncovered_demand,max_distr_time
3,914924.2609804468,17.0,4241.012935374403,57150.213922502146
8,1034922.5456497428,13.0,3032.525772455363,57150.213922502146
11,1095599.4108563906,11.0,1954.9226656081191,57150.213922502146
13,989854.3172282323,15.0,3163.4098285271593,57150.213922502146
19,945385.2032012289,16.0,4135.196196188706,29411.619608945122
