,total_costs,nr_uncovered_DPs,total_uncovered_demand,max_distr_time
3,382580.9894749251,18.0,5741.937420044862,57150.213922502146
12,952338.1075114486,17.0,11309.149532653366,57150.213922502146
19,322574.2661811909,25.0,15555.325743810256,57991.51811884
