,total_costs,nr_uncovered_DPs,total_uncovered_demand,max_distr_time
3,198160.70085168298,24.0,6990.458484136736,83918.66726055638
7,402692.0107788101,20.0,5953.89729229486,57150.213922502146
9,757098.129617816,18.0,3623.914018391348,83918.66726055638
12,921839.2323570075,15.0,2346.842827756571,83918.66726055638
19,231365.03507149522,23.0,6872.893764500635,46290.56784183566
