,total_costs,nr_uncovered_DPs,total_uncovered_demand,max_distr_time
8,208693.00471567494,22.0,7174.828943785913,53089.38381848
9,612283.3230022838,20.0,5179.3240891738715,46290.56784183566
11,269294.0638715142,20.0,6096.850369062235,47050.60098116
12,756068.9823668067,17.0,3991.0180153382153,46290.56784183566
13,163271.41711057222,24.0,7308.5604129640815,46290.56784183566
16,92567.35896881907,26.0,8386.53898768776,53089.38381848
