,total_costs_regret,nr_uncovered_DPs_regret,total_uncovered_demand_regret,max_distr_time_regret,max_distr_time_sigN,nr_uncovered_DPs_sigN,total_costs_sigN,total_uncovered_demand_sigN
3,438877.85653566406,5.0,4923.870133763776,12456.71993921019,240195926.770147,106.47957839332886,361286397242.36237,15496211.807559878
7,1027491.4664409948,9.0,23004.589887036906,17408.909349694193,136774410.28429994,137.2792117531697,523916296621.8646,78276607.35387339
9,850241.2903914568,15.0,25778.288824099232,18483.76726633482,139720342.09916675,87.31548502707055,287869238153.83624,78595104.45307615
13,2649318.946208724,6.0,19863.567813042882,12456.71993921019,240151800.23206708,172.72545580697675,1214397126513.5588,61902334.301017836
