,total_costs,nr_uncovered_DPs,total_uncovered_demand,max_distr_time
3,1194553.7700586012,12.0,1904.8005770099226,57150.213922502146
11,1944857.5687527256,10.0,1164.512177784709,57150.213922502146
15,1922594.519197362,13.0,1659.1397783075881,57150.213922502146
19,1890690.6513779785,13.0,2202.3421373543424,32970.2997531245
