,total_costs,nr_uncovered_DPs,total_uncovered_demand,max_distr_time
7,404916.853113344,18.0,5879.8721893997845,57150.213922502146
9,724211.9438148198,16.0,3710.081272587973,75425.6438148943
12,868389.0149887439,13.0,2519.868749223151,75425.6438148943
14,201203.74619442064,22.0,6916.433381241661,75425.6438148943
19,233589.8774060291,21.0,6798.86866160556,53731.111013559996
