,total_costs,nr_uncovered_DPs,total_uncovered_demand,max_distr_time
3,163641.91439401457,24.0,7396.613510154399,46290.56784183566
7,368111.28861693485,20.0,6360.315972401129,40258.17373048444
9,706306.4644467577,18.0,4103.289924486971,46290.56784183566
11,248874.35797939813,20.0,6255.139954749384,46290.56784183566
12,862354.6502995482,15.0,2863.0836818073876,46290.56784183566
15,224886.7344300696,23.0,6765.252159026786,46290.56784183566
