,total_costs_regret,nr_uncovered_DPs_regret,total_uncovered_demand_regret,max_distr_time_regret,max_distr_time_sigN,nr_uncovered_DPs_sigN,total_costs_sigN,total_uncovered_demand_sigN
3,147537.81362166314,9.0,7376.526151431575,37461.18479871304,495234808.4334964,116.87972737468405,111292744773.58118,12572264.848661384
9,3141860.2198311356,5.0,13414.552783910587,37461.18479871304,496302665.90942776,167.57332477691813,1239146734144.7517,44941872.2955103
11,1819035.8238958982,8.0,14924.4363537817,37461.18479871304,495234808.4334964,194.75888299106293,626706053904.7552,62353886.61390553
12,3047399.3046483677,6.0,14417.665319033853,37461.18479871304,496302665.90942776,162.79780032567226,1299063909259.1748,50271974.197338216
19,1712377.4614242716,8.0,15294.070166638594,1253.9634176838226,121194994.8051239,203.51496396210322,613949268118.15,64903039.6069394
