,total_costs_regret,nr_uncovered_DPs_regret,total_uncovered_demand_regret,max_distr_time_regret,max_distr_time_sigN,nr_uncovered_DPs_sigN,total_costs_sigN,total_uncovered_demand_sigN
3,155773.68169673963,9.0,6860.401907433639,57131.295768289725,854753530.4557146,93.04023087137826,39051244625.7903,13581940.451421095
7,2457641.7963588824,6.0,14877.583397818807,33803.937005225496,495426916.50377285,183.88916737428463,663660735043.2639,58345055.2460365
9,2827673.3041969202,5.0,13287.519507294563,57131.295768289725,854753530.4557146,159.5243546846116,941453659684.2621,45992077.00727213
19,1566773.0299373071,8.0,15568.157606025306,12070.83257867294,220023466.8730756,184.6661358111676,425287591047.1488,65190629.5388908
