,total_costs_regret,nr_uncovered_DPs_regret,total_uncovered_demand_regret,max_distr_time_regret,max_distr_time_sigN,nr_uncovered_DPs_sigN,total_costs_sigN,total_uncovered_demand_sigN
3,156480.94791501504,9.0,6738.393558444808,49920.675718348866,852194662.056396,82.60445253531203,30266670004.424397,13782592.60956624
7,2438277.0956226843,6.0,13853.81798366551,26587.08475744078,453685586.87647563,179.7331238087824,645195472976.696,61659670.691355914
9,3328006.7425972447,5.0,12428.663899143936,49920.675718348866,852194662.056396,164.18149070357376,948001129508.1426,49794789.24343787
12,2922288.1463611852,6.0,14707.457675037407,49920.675718348866,852194662.056396,164.5758431799894,977376316468.1755,54462294.01415865
19,1786501.585564847,8.0,15453.889707587743,11427.754080291917,165508767.8757131,176.7097368607906,409534031259.66693,68445094.51960006
