,total_costs,nr_uncovered_DPs,total_uncovered_demand,max_distr_time
3,836464.7693596997,17.0,4193.346474952847,75425.6438148943
7,1040993.0888901198,13.0,3156.785283110972,57150.213922502146
12,1019044.3728353571,14.0,2930.525268307674,75425.6438148943
13,910805.098749809,15.0,3123.2522157705243,75425.6438148943
15,874228.5847268428,16.0,3782.9337395802177,75425.6438148943
19,869666.1131828051,16.0,4075.781755316746,46290.56784183566
