,total_costs,nr_uncovered_DPs,total_uncovered_demand,max_distr_time
3,340530.91714511387,20.0,6447.310489946796,40687.394464769546
9,1577632.1637295508,16.0,3429.4858003232293,35041.07572288826
11,1090916.5860244783,18.0,5707.022090721583,40687.394464769546
12,1746374.9000797288,13.0,2138.054725357759,32625.100149764716
15,1068614.009458364,21.0,6201.649691244465,40687.394464769546
