,total_costs,nr_uncovered_DPs,total_uncovered_demand,max_distr_time
7,1098798.1258702101,13.0,2979.1551249093227,28378.440176112876
8,1015556.7374744024,13.0,2797.1471980510105,46290.56784183566
11,1074778.3323497656,11.0,1720.2667140547783,46290.56784183566
13,968249.9437694419,15.0,2938.5721786663635,46290.56784183566
14,895145.8484510307,17.0,4015.452662662592,46290.56784183566
