,total_costs,nr_uncovered_DPs,total_uncovered_demand,max_distr_time
3,261717.72490433248,20.0,6440.457536899099,46290.56784183566
7,1131579.8317027448,18.0,5814.125372068205,40687.394464769546
9,1499730.826671489,16.0,3423.9380568065008,46290.56784183566
12,1668473.563021667,13.0,2132.50698184103,46290.56784183566
