,total_costs,nr_uncovered_DPs,total_uncovered_demand,max_distr_time
7,419224.20209672244,17.0,5415.341931460387,57150.213922502146
8,232314.21288261196,21.0,6451.903123302265,75425.6438148943
9,761268.8220545489,15.0,3137.3750742922657,75527.60888064088
12,927671.2342457997,12.0,1864.791079085946,75527.60888064088
14,216453.15870386298,21.0,6451.903123302265,75527.60888064088
19,247897.22638940762,20.0,6334.338403666165,46290.56784183566
