,total_costs,nr_uncovered_DPs,total_uncovered_demand,max_distr_time
7,384378.94122456206,20.0,6255.7956151189555,53731.111013559996
8,237719.89854497087,21.0,6775.7540000980625,53731.111013559996
9,703733.5633743212,18.0,4085.741044218539,46290.56784183566
12,847910.6345482451,15.0,2895.528520853717,46290.56784183566
13,222225.55665844228,23.0,6632.366040964667,46290.56784183566
14,180725.62213656123,24.0,7292.093152872227,53089.38381848
