,total_costs_regret,nr_uncovered_DPs_regret,total_uncovered_demand_regret,max_distr_time_regret,max_distr_time_sigN,nr_uncovered_DPs_sigN,total_costs_sigN,total_uncovered_demand_sigN
3,35142.91384086013,6.0,2844.692949628381,58786.875549644974,767407974.3843223,107.54906706802872,408358176308.4852,13090595.880483331
7,903304.8739279564,1.0,1272.9325993608363,26485.693623662228,353363968.73811865,106.65827195695346,655273702361.5831,9916065.993027274
8,176908.66397685255,6.0,2424.13436927136,47915.429219453596,615233867.3785932,102.20002571668617,442826085279.10254,11564157.769113978
13,152208.30837881332,6.0,2609.4549115232476,57984.235903789086,756344275.0307006,94.56616716417564,428969280130.19904,10008811.348569695
19,107294.2362117325,5.0,2609.072984412709,7153.947393141076,184502463.02491078,112.8616665632761,436885525210.4474,12977833.579639748
