,total_costs_regret,nr_uncovered_DPs_regret,total_uncovered_demand_regret,max_distr_time_regret,max_distr_time_sigN,nr_uncovered_DPs_sigN,total_costs_sigN,total_uncovered_demand_sigN
7,1012554.1261956266,6.0,5392.771886306658,27967.02029417744,455992114.93257576,109.48365924572748,130673073832.30396,11381308.354373146
8,179826.29730661644,9.0,7124.003828361278,50557.56628559213,848737298.752205,82.42883424985419,31681401607.89631,13884472.425156072
9,1594637.782177207,3.0,2024.9597586165219,50683.60690520156,850815674.4136425,98.7901671330031,294172888872.0323,7004175.269153862
12,1607436.6723109153,2.0,3897.000427292127,50683.60690520156,850815674.4136425,101.40927527443961,301470646739.65265,9626537.570493145
13,159771.24555717636,9.0,7124.003828361278,50683.60690520156,850815674.4136425,99.74377469952073,34028139350.250088,12973373.479730649
19,138428.11698069517,8.0,6891.4705359288455,11683.95089881542,168133787.02269056,104.07810732048884,35634351482.28787,14911258.6208802
