,total_costs,nr_uncovered_DPs,total_uncovered_demand,max_distr_time
1,76787.98059714295,27.0,8482.417630045864,90405.99957290296
7,275012.6037109852,23.0,7445.8564382039895,57150.213922502146
8,177837.48708420395,23.0,7378.677788074516,75425.6438148943
9,595889.4117879709,21.0,5268.05533375312,90405.99957290296
11,240827.72058649707,21.0,6311.317725500472,75527.60888064088
12,743444.4730658915,18.0,4055.94731179518,90405.99957290296
13,144544.58779242652,25.0,7415.05756747182,83918.66726055638
19,103685.62800367037,26.0,8364.852910409763,53089.38381848
