,total_costs,nr_uncovered_DPs,total_uncovered_demand,max_distr_time
7,964273.7040968873,16.0,4240.679485750739,29987.248036600227
8,881032.3157010794,16.0,4058.671558892429,46290.56784183566
11,940498.3241989008,14.0,2980.253545527228,46290.56784183566
13,833863.856142048,18.0,4198.559010138812,46290.56784183566
14,760621.1207350618,20.0,5276.977023504012,46290.56784183566
