,total_costs,nr_uncovered_DPs,total_uncovered_demand,max_distr_time
7,444084.30922376487,17.0,5480.136635513485,57150.213922502146
9,798490.4280627709,15.0,3150.153361609973,75425.6438148943
11,233992.39292930666,21.0,6516.697827355361,75425.6438148943
12,962985.7314454494,12.0,1874.4350481510155,75425.6438148943
19,272757.3335164501,20.0,6399.133107719261,46290.56784183566
