,total_costs,nr_uncovered_DPs,total_uncovered_demand,max_distr_time
3,844187.5534721127,18.0,4228.207795600238,46290.56784183566
7,1711193.586941517,16.0,3597.6365942117063,34898.45476637732
11,1598848.6456805393,16.0,3414.5718294692906,46290.56784183566
12,1698113.816509542,17.0,3328.407997024153,46290.56784183566
15,1573856.4200435614,19.0,3946.544630213777,46290.56784183566
