,total_costs,nr_uncovered_DPs,total_uncovered_demand,max_distr_time
9,940870.7875908752,11.0,1903.6187285795168,57150.213922502146
12,1092476.2547761705,8.0,687.016363733328,57150.213922502146
13,399676.46842310886,17.0,5126.655246150884,57150.213922502146
19,444421.62170675304,16.0,5020.838506965187,47050.60098116
