,total_costs,nr_uncovered_DPs,total_uncovered_demand,max_distr_time
3,395182.88498312223,17.0,5425.900765638458,57150.213922502146
9,1634694.2622912033,13.0,2402.5397670965503,57150.213922502146
12,1806977.010751078,10.0,1099.831555104527,57150.213922502146
19,1091141.959158245,18.0,5730.635671831567,40687.394464769546
