,total_costs,nr_uncovered_DPs,total_uncovered_demand,max_distr_time
3,859948.0148420347,17.0,4633.826138547365,46428.26500395354
7,985665.0794175168,21.0,13228.032094043905,44379.49177817675
9,794357.2767683399,25.0,14304.541149762124,46428.26500395354
11,1807300.9202872084,13.0,2212.294150464146,46428.26500395354
13,1593704.6157427966,17.0,3863.321562503872,46428.26500395354
