,total_costs,nr_uncovered_DPs,total_uncovered_demand,max_distr_time
8,358110.36619872344,19.0,6173.437683611406,57150.213922502146
9,768140.0941977364,17.0,4126.63598407109,57150.213922502146
11,419603.0785547265,17.0,5101.201559663412,57150.213922502146
12,913510.8284136971,14.0,2928.3191326758024,57150.213922502146
13,318040.9496643828,21.0,6264.572716884613,57150.213922502146
16,247838.44619192858,23.0,7336.8088408326075,57150.213922502146
19,274026.9182563616,22.0,7230.992101646911,53089.38381848
