,total_costs,nr_uncovered_DPs,total_uncovered_demand,max_distr_time
3,166062.12099389193,24.0,7482.014975872991,46290.56784183566
7,370561.1649501608,20.0,6445.59315723084,40477.79540326548
9,724998.8013891595,18.0,4115.470510127603,46290.56784183566
11,247429.83340317148,20.0,6386.119338992647,46290.56784183566
12,889494.1047718382,15.0,2839.752196668649,46290.56784183566
15,225736.35110009936,23.0,6866.143542063399,46290.56784183566
