,total_costs,nr_uncovered_DPs,total_uncovered_demand,max_distr_time
3,344916.06024570565,20.0,6483.496338637084,40687.39446476954
9,1582017.3068301424,16.0,3465.671649013517,35041.07572288826
11,1095301.72912507,18.0,5743.20793941187,40687.39446476954
12,1750760.0431803204,13.0,2174.2405740480463,32625.100149764716
15,1072999.1525589556,21.0,6237.835539934753,40687.39446476954
